100000000,1,7.710815
100000000,2,7.692674
100000000,3,7.733951
100000000,4,7.644406
100000000,5,8.011837
100000000,6,7.990466
100000000,7,7.949931
100000000,8,8.018674
100000000,9,8.083844
100000000,10,8.051940
100000000,11,8.093656
100000000,12,8.256156
100000000,1,7.548244
100000000,2,7.705077
100000000,3,7.629812
100000000,4,7.637962
100000000,5,8.066936
100000000,6,8.065582
100000000,7,8.089473
100000000,8,8.018288
100000000,9,8.118144
100000000,10,7.961919
100000000,11,8.275574
100000000,12,8.120676
100000000,1,7.553602
100000000,2,7.594015
100000000,3,7.740407
100000000,4,7.689764
100000000,5,7.965444
100000000,6,8.041953
100000000,7,8.061622
100000000,8,7.921989
100000000,9,7.987188
100000000,10,8.039682
100000000,11,8.097611
100000000,12,8.349894
100000000,1,7.562448
100000000,2,7.674941
100000000,3,7.663974
100000000,4,7.760844
100000000,5,8.011743
100000000,6,8.192304
100000000,7,8.019596
100000000,8,8.072952
100000000,9,7.970322
100000000,10,8.060267
100000000,11,8.172273
100000000,12,8.178642
100000000,1,7.674993
100000000,2,7.741536
100000000,3,7.716002
100000000,4,7.677810
100000000,5,8.012792
100000000,6,8.093939
100000000,7,8.076762
100000000,8,8.214310
100000000,9,7.973293
100000000,10,8.093152
100000000,11,8.105247
100000000,12,8.301413
100000000,1,7.740614
100000000,2,7.674701
100000000,3,7.796184
100000000,4,7.618885
100000000,5,7.980963
100000000,6,8.170763
100000000,7,8.058139
100000000,8,8.071939
100000000,9,8.068488
100000000,10,8.112244
100000000,11,8.113474
100000000,12,8.321920
100000000,1,7.611167
100000000,2,7.690625
100000000,3,7.687251
100000000,4,7.788683
100000000,5,8.007074
100000000,6,8.055988
100000000,7,8.086123
100000000,8,8.067777
100000000,9,8.044293
100000000,10,7.999522
100000000,11,8.079620
100000000,12,8.195606
100000000,1,7.574600
100000000,2,7.541271
100000000,3,7.621826
100000000,4,7.725858
100000000,5,8.086518
100000000,6,7.983511
100000000,7,8.037943
100000000,8,8.142450
100000000,9,8.206410
100000000,10,8.258514
100000000,11,8.065817
100000000,12,8.147095
100000000,1,7.571880
100000000,2,7.654041
100000000,3,7.777445
100000000,4,7.625884
100000000,5,8.004448
100000000,6,8.066281
100000000,7,8.123781
100000000,8,8.068704
100000000,9,8.016952
100000000,10,7.988903
100000000,11,8.481768
100000000,12,8.267910
100000000,1,7.559739
100000000,2,7.681977
100000000,3,7.669426
100000000,4,7.820894
100000000,5,7.980283
100000000,6,8.043788
100000000,7,8.043425
100000000,8,8.109974
100000000,9,8.037148
100000000,10,8.029974
100000000,11,8.154605
100000000,12,8.243849
100000000,1,7.763375
100000000,2,7.655714
100000000,3,7.666611
100000000,4,7.819541
100000000,5,7.858050
100000000,6,8.095098
100000000,7,8.075644
100000000,8,8.152931
100000000,9,8.077486
100000000,10,8.017686
100000000,11,8.121130
100000000,12,8.078396
100000000,1,7.660772
100000000,2,7.645352
100000000,3,7.645836
100000000,4,7.614811
100000000,5,7.907057
100000000,6,8.116426
100000000,7,8.068871
100000000,8,8.010410
100000000,9,8.028394
100000000,10,8.105888
100000000,11,8.030477
100000000,12,8.151814
100000000,1,7.543065
100000000,2,7.622727
100000000,3,7.646626
100000000,4,7.638608
100000000,5,8.033964
100000000,6,8.057086
100000000,7,8.122316
100000000,8,8.036369
100000000,9,8.056493
100000000,10,7.980757
100000000,11,8.267229
100000000,12,8.326457
100000000,1,7.590570
100000000,2,7.840660
100000000,3,7.844046
100000000,4,7.797395
100000000,5,7.901497
100000000,6,8.048280
100000000,7,8.098329
100000000,8,8.098369
100000000,9,7.959863
100000000,10,8.009051
100000000,11,8.356513
100000000,12,8.310689
100000000,1,7.595568
100000000,2,7.726808
100000000,3,7.837627
100000000,4,7.683754
100000000,5,8.000312
100000000,6,7.982022
100000000,7,8.143708
100000000,8,8.094841
100000000,9,8.148936
100000000,10,7.984930
100000000,11,8.312097
100000000,12,8.431670
100000000,1,7.632961
100000000,2,7.651275
100000000,3,7.691198
100000000,4,7.734328
100000000,5,7.935055
100000000,6,7.970603
100000000,7,8.098534
100000000,8,8.059119
100000000,9,7.987360
100000000,10,8.057335
100000000,11,8.156202
100000000,12,8.280829
100000000,1,7.578828
100000000,2,7.634542
100000000,3,7.604699
100000000,4,7.695894
100000000,5,8.028392
100000000,6,8.045775
100000000,7,7.919099
100000000,8,8.124601
100000000,9,8.064281
100000000,10,7.940984
100000000,11,8.092697
100000000,12,8.317765
100000000,1,7.547045
100000000,2,7.711871
100000000,3,7.726214
100000000,4,7.632347
100000000,5,8.232855
100000000,6,8.014545
100000000,7,8.006483
100000000,8,8.125487
100000000,9,8.204247
100000000,10,7.984659
100000000,11,8.135456
100000000,12,8.268239
100000000,1,7.576712
100000000,2,7.797414
100000000,3,7.757229
100000000,4,7.695829
100000000,5,7.985765
100000000,6,8.182336
100000000,7,8.049090
100000000,8,7.984320
100000000,9,8.081807
100000000,10,8.159836
100000000,11,8.170862
100000000,12,8.384805
100000000,1,7.592655
100000000,2,7.734459
100000000,3,7.652844
100000000,4,7.726990
100000000,5,8.070898
100000000,6,8.261708
100000000,7,8.079506
100000000,8,7.975342
100000000,9,8.107398
100000000,10,7.979435
100000000,11,8.072315
100000000,12,8.116277
100000000,1,7.557414
100000000,2,7.606399
100000000,3,7.670714
100000000,4,7.849017
100000000,5,8.021643
100000000,6,8.059663
100000000,7,8.040392
100000000,8,8.074522
100000000,9,8.023953
100000000,10,7.998297
100000000,11,8.165209
100000000,12,8.073341
100000000,1,7.561399
100000000,2,7.666969
100000000,3,7.651365
100000000,4,7.635530
100000000,5,7.971082
100000000,6,7.956620
100000000,7,7.988389
100000000,8,7.976584
100000000,9,8.194847
100000000,10,8.058031
100000000,11,7.983758
100000000,12,8.200654
100000000,1,7.552807
100000000,2,7.695949
100000000,3,7.684373
100000000,4,7.655571
100000000,5,8.194899
100000000,6,7.988094
100000000,7,8.082749
100000000,8,7.967832
100000000,9,8.042803
100000000,10,8.188695
100000000,11,8.051673
100000000,12,8.181259
100000000,1,7.602415
100000000,2,7.712460
100000000,3,7.613303
100000000,4,7.789446
100000000,5,8.219547
100000000,6,8.110793
100000000,7,8.023010
100000000,8,8.115615
100000000,9,8.011136
100000000,10,8.059078
100000000,11,8.164766
100000000,12,8.232807
100000000,1,7.579668
100000000,2,7.731835
100000000,3,7.658543
100000000,4,7.618291
100000000,5,8.012404
100000000,6,8.233972
100000000,7,8.018445
100000000,8,8.032129
100000000,9,8.066606
100000000,10,8.018671
100000000,11,8.213362
100000000,12,8.406800
100000000,1,7.581503
100000000,2,7.771073
100000000,3,7.729896
100000000,4,7.631494
100000000,5,8.050949
100000000,6,8.011331
100000000,7,7.966569
100000000,8,8.075119
100000000,9,8.114654
100000000,10,8.038378
100000000,11,8.207354
100000000,12,8.336294
100000000,1,7.617077
100000000,2,7.716034
100000000,3,7.634120
100000000,4,7.796328
100000000,5,8.070360
100000000,6,7.994569
100000000,7,8.022581
100000000,8,8.221069
100000000,9,8.121051
100000000,10,7.999690
100000000,11,8.205351
100000000,12,8.226833
100000000,1,7.581797
100000000,2,7.731778
100000000,3,7.745960
100000000,4,7.759672
100000000,5,8.017806
100000000,6,8.032149
100000000,7,7.986871
100000000,8,8.087697
100000000,9,8.125054
100000000,10,8.017090
100000000,11,8.098402
100000000,12,8.053355
100000000,1,7.542077
100000000,2,7.582969
100000000,3,7.663978
100000000,4,7.839221
100000000,5,8.016140
100000000,6,8.191028
100000000,7,8.067410
100000000,8,8.083200
100000000,9,8.045663
100000000,10,8.042080
100000000,11,8.148979
100000000,12,8.017298
100000000,1,7.672004
100000000,2,7.619048
100000000,3,7.790693
100000000,4,7.924373
100000000,5,7.921535
100000000,6,8.056935
100000000,7,8.095971
100000000,8,8.031383
100000000,9,8.094167
100000000,10,7.988826
100000000,11,8.080905
100000000,12,8.092730
100000000,1,7.548353
100000000,2,7.678823
100000000,3,7.651800
100000000,4,7.705877
100000000,5,7.904515
100000000,6,8.077435
100000000,7,8.143414
100000000,8,7.947603
100000000,9,8.059546
100000000,10,7.969363
100000000,11,8.120623
100000000,12,8.225217
100000000,1,7.785530
100000000,2,7.716151
100000000,3,7.765955
100000000,4,7.709535
100000000,5,8.213952
100000000,6,7.995809
100000000,7,8.181723
100000000,8,8.081106
100000000,9,7.941576
100000000,10,8.110576
100000000,11,8.108956
100000000,12,8.163730
100000000,1,7.561002
100000000,2,7.598707
100000000,3,7.740913
100000000,4,7.743982
100000000,5,8.101564
100000000,6,8.113221
100000000,7,7.985575
100000000,8,8.075382
100000000,9,8.013366
100000000,10,8.050355
100000000,11,8.154920
100000000,12,8.139403
100000000,1,7.590198
100000000,2,7.713211
100000000,3,7.748732
100000000,4,7.614153
100000000,5,7.904799
100000000,6,8.042668
100000000,7,8.058925
100000000,8,8.014261
100000000,9,8.055089
100000000,10,8.070711
100000000,11,7.986639
100000000,12,8.323966
100000000,1,7.586422
100000000,2,7.631683
100000000,3,7.673365
100000000,4,7.590298
100000000,5,8.031314
100000000,6,7.899774
100000000,7,8.113076
100000000,8,8.056097
100000000,9,8.072094
100000000,10,8.094763
100000000,11,8.115504
100000000,12,8.177428
100000000,1,7.460284
100000000,2,7.688107
100000000,3,7.667691
100000000,4,7.635941
100000000,5,8.093721
100000000,6,8.031497
100000000,7,8.089137
100000000,8,8.043995
100000000,9,7.902573
100000000,10,8.083514
100000000,11,8.106644
100000000,12,8.208640
100000000,1,7.542731
100000000,2,7.651526
100000000,3,7.672954
100000000,4,7.601084
100000000,5,7.935454
100000000,6,8.105842
100000000,7,8.048660
100000000,8,8.059507
100000000,9,8.105208
100000000,10,8.031883
100000000,11,8.143487
100000000,12,8.241004
100000000,1,7.640680
100000000,2,7.770088
100000000,3,7.639386
100000000,4,7.753179
100000000,5,8.097146
100000000,6,8.073090
100000000,7,8.058545
100000000,8,7.937245
100000000,9,8.051512
100000000,10,8.193276
100000000,11,8.225058
100000000,12,8.243071
100000000,1,7.577263
100000000,2,7.645519
100000000,3,7.586364
100000000,4,7.717337
100000000,5,7.932702
100000000,6,7.991988
100000000,7,8.110885
100000000,8,8.042936
100000000,9,8.073660
100000000,10,7.986436
100000000,11,8.045896
100000000,12,8.160599
100000000,1,7.560804
100000000,2,7.664711
100000000,3,7.636025
100000000,4,7.640046
100000000,5,8.065861
100000000,6,8.032673
100000000,7,8.114561
100000000,8,8.113660
100000000,9,7.991171
100000000,10,7.966425
100000000,11,8.249588
100000000,12,8.397459
