1000000, 256, 512, 0.264000
1000000, 256, 512, 0.261000
1000000, 256, 512, 0.261000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.266000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.261000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.267000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.260000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.253000
1000000, 256, 512, 0.260000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.266000
1000000, 256, 512, 0.261000
1000000, 256, 512, 0.261000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.262000
1000000, 256, 512, 0.266000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.265000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.263000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.264000
1000000, 256, 512, 0.263000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.260000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.260000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.256000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.256000
1000000, 512, 512, 0.256000
1000000, 512, 512, 0.256000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.255000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.264000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.254000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.256000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.252000
1000000, 512, 512, 0.257000
1000000, 512, 512, 0.260000
1000000, 512, 512, 0.258000
1000000, 512, 512, 0.259000
1000000, 512, 512, 0.256000
1000000, 512, 512, 0.259000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.250000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.254000
1000000, 1024, 512, 0.250000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.254000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.255000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.254000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.250000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.253000
1000000, 1024, 512, 0.254000
1000000, 1024, 512, 0.252000
1000000, 1024, 512, 0.251000
1000000, 1024, 512, 0.254000
1000000, 1024, 512, 0.252000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.250000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.250000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.250000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.244000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.254000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.250000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.254000
1000000, 2048, 512, 0.250000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.246000
1000000, 2048, 512, 0.248000
1000000, 2048, 512, 0.249000
1000000, 2048, 512, 0.247000
1000000, 2048, 512, 0.241000
1000000, 2048, 512, 0.248000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.269000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.259000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.263000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.262000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.262000
1000000, 4096, 512, 0.274000
1000000, 4096, 512, 0.264000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.265000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.263000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.266000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.267000
1000000, 4096, 512, 0.266000


1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.249000
1000000, 64, 1024, 0.250000
1000000, 64, 1024, 0.257000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.249000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.250000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.250000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.248000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.250000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.250000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.256000
1000000, 64, 1024, 0.257000
1000000, 64, 1024, 0.248000
1000000, 64, 1024, 0.254000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.254000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.254000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.248000
1000000, 64, 1024, 0.251000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.253000
1000000, 64, 1024, 0.250000
1000000, 64, 1024, 0.252000
1000000, 64, 1024, 0.252000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.263000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.263000
1000000, 64, 512, 0.268000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.263000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.263000
1000000, 64, 512, 0.263000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.257000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.262000
1000000, 64, 512, 0.267000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.267000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.267000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.263000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.267000
1000000, 64, 512, 0.264000
1000000, 64, 512, 0.266000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.268000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.265000
1000000, 64, 512, 0.266000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.255000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.255000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.249000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.383000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.249000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.254000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.254000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.248000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.252000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.251000
1000000, 64, 256, 0.253000
1000000, 64, 256, 0.250000
1000000, 64, 256, 0.251000
1000000, 64, 128, 0.270000
1000000, 64, 128, 0.269000
1000000, 64, 128, 0.268000
1000000, 64, 128, 0.271000
1000000, 64, 128, 0.275000
1000000, 64, 128, 0.268000
1000000, 64, 128, 0.267000
1000000, 64, 128, 0.272000
1000000, 64, 128, 0.269000
1000000, 64, 128, 0.270000
1000000, 64, 128, 0.268000
1000000, 64, 128, 0.275000
1000000, 64, 128, 0.268000
1000000, 64, 128, 0.270000
1000000, 64, 128, 0.267000
1000000, 64, 128, 0.269000
1000000, 64, 128, 0.272000
